Sigla Empresa,Nombre,Fecha,Año,Número de Mes,Origen,Nombre,Ciudad Origen,Pais Origen,Destino,Nombre,Ciudad Destino,Pais Destino,Tráfico (N/I),Tipo Vuelo,Pasajeros,Carga + Correo (Kg)
ACL,AER CARIBE S.A.,7/1/2022 0:00,2022,7,SJE,SAN JOSE DEL GUAVIARE- JORGE E GONZ,SAN JOSE DEL GUAVIARE,COLOMBIA,MVP,MITU,MITU,COLOMBIA,N,T,0.00,124235.00
ACL,AER CARIBE S.A.,7/1/2022 0:00,2022,7,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,C,0.00,10060.00
ACL,AER CARIBE S.A.,7/1/2022 0:00,2022,7,VVI,VIRU VIRU INTL,VIRU VIRU,BOLIVIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0.00,8000.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,AGP,MALAGA,MALAGA,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,193.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,AGP,MALAGA,MALAGA,ESPANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,51.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,ALC,ALICANTE,ALICANTE,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,201.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,ALC,ALICANTE,ALICANTE,ESPANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,65.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,265.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,313.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,ATH,ELEFTHERIC,ATENAS,GRECIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,3.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BCN,BARCELONA,BARCELONA,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,465.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BCN,BARCELONA,BARCELONA,ESPANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,294.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BEY,INTERNATIONAL,BEIRUT,LIBANO,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,6.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BIO,BILBAO,BILBAO,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,134.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BIO,BILBAO,BILBAO,ESPANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,73.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ACE,LANZAROTE,ARECIFE,ESPANA,I,R,17.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AGP,MALAGA,MALAGA,ESPANA,I,R,131.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ALC,ALICANTE,ALICANTE,ESPANA,I,R,134.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,I,R,301.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BCN,BARCELONA,BARCELONA,ESPANA,I,R,341.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BEY,INTERNATIONAL,BEIRUT,LIBANO,I,R,2.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BIO,BILBAO,BILBAO,ESPANA,I,R,98.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BRU,BRUXELLES,BRUSELAS,BELGICA,I,R,312.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,FCO,FIUMIFINO,ROMA,ITALIA,I,R,459.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,I,R,305.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,IBZ,IBIZA,EIVISSA,ESPANA,I,R,25.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,LCG,LA CORUÑA,LA CORUÑA,ESPANA,I,R,112.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,LGW,GATWICK,SHANWIK,INGLATERRA,I,R,256.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,LIS,LISBOA,LISBOA,PORTUGAL,I,R,357.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,LPA,LA PALMA,BOSCONIA,COLOMBIA,N,R,67.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MAD,BARAJAS,MADRID,ESPANA,I,R,4343.00,185594.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,I,R,299.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MXP,MALPENSA,MILANO,ITALIA,I,R,282.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,OPO,PORTO,PORTO,PORTUGAL,I,R,247.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,PMI,PALMA DE MAYORCA,MADRID,ESPANA,I,R,56.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,RAK,MARRAKECH,MARRAKECH,MARRUECOS,I,R,3.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TFN,NORTE LOS RODEOS,TENERIFE,ESPANA,I,R,94.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TLV,BEN GURION,TEL AVIV,ISRAEL,I,R,9.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,VGO,VIGO,VIGO,ESPANA,I,R,116.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,VLC,VALENCIA,VALENCIA,ESPANA,I,R,137.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ZRH,ZURICH,ZURICH,SUIZA,I,R,352.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BRU,BRUXELLES,BRUSELAS,BELGICA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,366.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,BRU,BRUXELLES,BRUSELAS,BELGICA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,426.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,FCO,FIUMIFINO,ROMA,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,453.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,FCO,FIUMIFINO,ROMA,ITALIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,189.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,306.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,223.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,IBZ,IBIZA,EIVISSA,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,72.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,IBZ,IBIZA,EIVISSA,ESPANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,19.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,LCG,LA CORUÑA,LA CORUÑA,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,127.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,LCG,LA CORUÑA,LA CORUÑA,ESPANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,12.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,LGW,GATWICK,SHANWIK,INGLATERRA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,230.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,LGW,GATWICK,SHANWIK,INGLATERRA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,324.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,LIS,LISBOA,LISBOA,PORTUGAL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,257.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,LIS,LISBOA,LISBOA,PORTUGAL,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,63.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,LPA,LA PALMA,BOSCONIA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,73.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,LPA,LA PALMA,BOSCONIA,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,R,25.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MAD,BARAJAS,MADRID,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,4051.00,199490.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MAD,BARAJAS,MADRID,ESPANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,2231.00,30313.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,ACE,LANZAROTE,ARECIFE,ESPANA,I,R,5.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,AGP,MALAGA,MALAGA,ESPANA,I,R,81.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,ALC,ALICANTE,ALICANTE,ESPANA,I,R,129.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,I,R,166.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,BCN,BARCELONA,BARCELONA,ESPANA,I,R,411.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,BIO,BILBAO,BILBAO,ESPANA,I,R,121.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,BRU,BRUXELLES,BRUSELAS,BELGICA,I,R,270.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,FCO,FIUMIFINO,ROMA,ITALIA,I,R,240.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,I,R,163.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,IBZ,IBIZA,EIVISSA,ESPANA,I,R,30.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,LCG,LA CORUÑA,LA CORUÑA,ESPANA,I,R,37.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,LGW,GATWICK,SHANWIK,INGLATERRA,I,R,89.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,LIS,LISBOA,LISBOA,PORTUGAL,I,R,101.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,LPA,LA PALMA,BOSCONIA,COLOMBIA,N,R,34.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,MAD,BARAJAS,MADRID,ESPANA,I,R,2558.00,28443.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,I,R,84.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,MXP,MALPENSA,MILANO,ITALIA,I,R,185.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,OPO,PORTO,PORTO,PORTUGAL,I,R,97.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,PMI,PALMA DE MAYORCA,MADRID,ESPANA,I,R,145.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,RAK,MARRAKECH,MARRAKECH,MARRUECOS,I,R,3.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,TFN,NORTE LOS RODEOS,TENERIFE,ESPANA,I,R,25.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,TLV,BEN GURION,TEL AVIV,ISRAEL,I,R,15.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,VGO,VIGO,VIGO,ESPANA,I,R,20.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,VLC,VALENCIA,VALENCIA,ESPANA,I,R,173.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,ZRH,ZURICH,ZURICH,SUIZA,I,R,228.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,438.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,85.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MXP,MALPENSA,MILANO,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,363.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,MXP,MALPENSA,MILANO,ITALIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,223.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,OPO,PORTO,PORTO,PORTUGAL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,262.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,OPO,PORTO,PORTO,PORTUGAL,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,15.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,PMI,PALMA DE MAYORCA,MADRID,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,63.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,PMI,PALMA DE MAYORCA,MADRID,ESPANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,61.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,RAK,MARRAKECH,MARRAKECH,MARRUECOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,7.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,TFN,NORTE LOS RODEOS,TENERIFE,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,102.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,TFN,NORTE LOS RODEOS,TENERIFE,ESPANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,14.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,TLV,BEN GURION,TEL AVIV,ISRAEL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,4.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,TLV,BEN GURION,TEL AVIV,ISRAEL,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,5.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,VGO,VIGO,VIGO,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,79.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,VGO,VIGO,VIGO,ESPANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,9.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,VLC,VALENCIA,VALENCIA,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,145.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,VLC,VALENCIA,VALENCIA,ESPANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,110.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,ZRH,ZURICH,ZURICH,SUIZA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,279.00,0.00
AEA,AIR EUROPA,7/1/2022 0:00,2022,7,ZRH,ZURICH,ZURICH,SUIZA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,330.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,ABJ,ABIDJAN,ABIDJAN,COSTA DE MARFIL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,11.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,ACC,KOTAKA INT AIRPORT,ACCRA,GHANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,1.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,AGP,MALAGA,MALAGA,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,10.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,144.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,ARN,ARLAND,ESTOCOLMO,SUECIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,29.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,ATH,ELEFTHERIC,ATENAS,GRECIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,37.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BCN,BARCELONA,BARCELONA,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,152.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BER,BECERRIL,BECERRIL,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,105.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BEY,INTERNATIONAL,BEIRUT,LIBANO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,18.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BHX,INTERNATIONAL BIRMINGHAN,BIRMINGHAN,INGLATERRA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,15.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BIO,BILBAO,BILBAO,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,6.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BIQ,BIARRITZ PAYS BASQUE,BIARRITZ,FRANCIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,5.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BLL,BILLUND,BILLUND,DINAMARCA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,1.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BLQ,GUGLIELMO MARCONI,BOLOGNA,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,57.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BOD,BORDEAUX,BORDEAUX,FRANCIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,86.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AGP,MALAGA,MALAGA,ESPANA,I,R,12.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,I,R,169.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ARN,ARLAND,ESTOCOLMO,SUECIA,I,R,113.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ATH,ELEFTHERIC,ATENAS,GRECIA,I,R,60.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BCN,BARCELONA,BARCELONA,ESPANA,I,R,108.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BER,BECERRIL,BECERRIL,COLOMBIA,N,R,137.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BEY,INTERNATIONAL,BEIRUT,LIBANO,I,R,2.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BHX,INTERNATIONAL BIRMINGHAN,BIRMINGHAN,INGLATERRA,I,R,2.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BIO,BILBAO,BILBAO,ESPANA,I,R,9.00,0.00
AFR,AIR FRANCE,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BIQ,BIARRITZ PAYS BASQUE,BIARRITZ,FRANCIA,I,R,3.00,0.00
